,Name,DT Name,SnapPy Name,Stage 1,MDP,4DCrossCap (KnotInfo),4DCrossCap (Model)
6134,13a_3158,13a_3158,K13a3158,Fail,N/A,,
6135,13a_3159,13a_3159,K13a3159,Fail,N/A,,
6136,13a_3160,13a_3160,K13a3160,Fail,N/A,,
6137,13a_3161,13a_3161,K13a3161,Fail,N/A,,
6138,13a_3162,13a_3162,K13a3162,Success,N/A,,1
6139,13a_3163,13a_3163,K13a3163,Success,N/A,,1
6140,13a_3164,13a_3164,K13a3164,Fail,N/A,,
6141,13a_3165,13a_3165,K13a3165,Success,N/A,,1
6142,13a_3166,13a_3166,K13a3166,Fail,N/A,,
6143,13a_3167,13a_3167,K13a3167,Fail,N/A,,
6144,13a_3168,13a_3168,K13a3168,Fail,N/A,,
6145,13a_3169,13a_3169,K13a3169,Success,N/A,,1
6146,13a_3170,13a_3170,K13a3170,Fail,N/A,,
6147,13a_3171,13a_3171,K13a3171,Success,N/A,,1
6148,13a_3172,13a_3172,K13a3172,Fail,N/A,,
6149,13a_3173,13a_3173,K13a3173,Fail,N/A,,
6150,13a_3174,13a_3174,K13a3174,Fail,N/A,,
6151,13a_3175,13a_3175,K13a3175,Success,N/A,,1
6152,13a_3176,13a_3176,K13a3176,Fail,N/A,,
6153,13a_3177,13a_3177,K13a3177,Fail,N/A,,
6154,13a_3178,13a_3178,K13a3178,Fail,N/A,,
6155,13a_3179,13a_3179,K13a3179,Fail,N/A,,
6156,13a_3180,13a_3180,K13a3180,Fail,N/A,,
6157,13a_3181,13a_3181,K13a3181,Fail,N/A,,
6158,13a_3182,13a_3182,K13a3182,Fail,N/A,,
6159,13a_3183,13a_3183,K13a3183,Success,N/A,,1
6160,13a_3184,13a_3184,K13a3184,Success,N/A,,1
6161,13a_3185,13a_3185,K13a3185,Fail,N/A,,
6162,13a_3186,13a_3186,K13a3186,Success,N/A,,1
6163,13a_3187,13a_3187,K13a3187,Fail,N/A,,
6164,13a_3188,13a_3188,K13a3188,Fail,N/A,,
6165,13a_3189,13a_3189,K13a3189,Success,N/A,,1
6166,13a_3190,13a_3190,K13a3190,Fail,N/A,,
6167,13a_3191,13a_3191,K13a3191,Fail,N/A,,
6168,13a_3192,13a_3192,K13a3192,Fail,N/A,,
6169,13a_3193,13a_3193,K13a3193,Success,N/A,,1
6170,13a_3194,13a_3194,K13a3194,Fail,N/A,,
6171,13a_3195,13a_3195,K13a3195,Fail,N/A,,
6172,13a_3196,13a_3196,K13a3196,Fail,N/A,,
6173,13a_3197,13a_3197,K13a3197,Success,N/A,,1
6174,13a_3198,13a_3198,K13a3198,Fail,N/A,,
6175,13a_3199,13a_3199,K13a3199,Fail,N/A,,
6176,13a_3200,13a_3200,K13a3200,Fail,N/A,,
6177,13a_3201,13a_3201,K13a3201,Success,N/A,,1
6178,13a_3202,13a_3202,K13a3202,Success,N/A,,1
6179,13a_3203,13a_3203,K13a3203,Success,N/A,,1
6180,13a_3204,13a_3204,K13a3204,Fail,N/A,,
6181,13a_3205,13a_3205,K13a3205,Success,N/A,,1
6182,13a_3206,13a_3206,K13a3206,Fail,N/A,,
6183,13a_3207,13a_3207,K13a3207,Fail,N/A,,
6184,13a_3208,13a_3208,K13a3208,Fail,N/A,,
6185,13a_3209,13a_3209,K13a3209,Success,N/A,,1
6186,13a_3210,13a_3210,K13a3210,Fail,N/A,,
6187,13a_3211,13a_3211,K13a3211,Success,N/A,,1
6188,13a_3212,13a_3212,K13a3212,Fail,N/A,,
6189,13a_3213,13a_3213,K13a3213,Success,N/A,,1
6190,13a_3214,13a_3214,K13a3214,Success,N/A,,1
6191,13a_3215,13a_3215,K13a3215,Success,N/A,,1
6192,13a_3216,13a_3216,K13a3216,Fail,N/A,,
6193,13a_3217,13a_3217,K13a3217,Fail,N/A,,
6194,13a_3218,13a_3218,K13a3218,Success,N/A,,1
6195,13a_3219,13a_3219,K13a3219,Fail,N/A,,
6196,13a_3220,13a_3220,K13a3220,Success,N/A,,1
6197,13a_3221,13a_3221,K13a3221,Fail,N/A,,
6198,13a_3222,13a_3222,K13a3222,Fail,N/A,,
6199,13a_3223,13a_3223,K13a3223,Fail,N/A,,
6200,13a_3224,13a_3224,K13a3224,Fail,N/A,,
6201,13a_3225,13a_3225,K13a3225,Fail,N/A,,
6202,13a_3226,13a_3226,K13a3226,Fail,N/A,,
6203,13a_3227,13a_3227,K13a3227,Success,N/A,,1
6204,13a_3228,13a_3228,K13a3228,Success,N/A,,1
6205,13a_3229,13a_3229,K13a3229,Success,N/A,,1
6206,13a_3230,13a_3230,K13a3230,Fail,N/A,,
6207,13a_3231,13a_3231,K13a3231,Fail,N/A,,
6208,13a_3232,13a_3232,K13a3232,Fail,N/A,,
6209,13a_3233,13a_3233,K13a3233,Success,N/A,,1
6210,13a_3234,13a_3234,K13a3234,Fail,N/A,,
6211,13a_3235,13a_3235,K13a3235,Fail,N/A,,
6212,13a_3236,13a_3236,K13a3236,Fail,N/A,,
6213,13a_3237,13a_3237,K13a3237,Fail,N/A,,
6214,13a_3238,13a_3238,K13a3238,Fail,N/A,,
6215,13a_3239,13a_3239,K13a3239,Fail,N/A,,
6216,13a_3240,13a_3240,K13a3240,Fail,N/A,,
6217,13a_3241,13a_3241,K13a3241,Success,N/A,,1
6218,13a_3242,13a_3242,K13a3242,Fail,N/A,,
6219,13a_3243,13a_3243,K13a3243,Success,N/A,,1
6220,13a_3244,13a_3244,K13a3244,Fail,N/A,,
6221,13a_3245,13a_3245,K13a3245,Fail,N/A,,
6222,13a_3246,13a_3246,K13a3246,Success,N/A,,1
6223,13a_3247,13a_3247,K13a3247,Success,N/A,,1
6224,13a_3248,13a_3248,K13a3248,Fail,N/A,,
6225,13a_3249,13a_3249,K13a3249,Fail,N/A,,
6226,13a_3250,13a_3250,K13a3250,Fail,N/A,,
6227,13a_3251,13a_3251,K13a3251,Success,N/A,,1
6228,13a_3252,13a_3252,K13a3252,Success,N/A,,1
6229,13a_3253,13a_3253,K13a3253,Fail,N/A,,
6230,13a_3254,13a_3254,K13a3254,Fail,N/A,,
6231,13a_3255,13a_3255,K13a3255,Fail,N/A,,
6232,13a_3256,13a_3256,K13a3256,Fail,N/A,,
6233,13a_3257,13a_3257,K13a3257,Fail,N/A,,
6234,13a_3258,13a_3258,K13a3258,Fail,N/A,,
6235,13a_3259,13a_3259,K13a3259,Fail,N/A,,
6236,13a_3260,13a_3260,K13a3260,Success,N/A,,1
6237,13a_3261,13a_3261,K13a3261,Fail,N/A,,
6238,13a_3262,13a_3262,K13a3262,Fail,N/A,,
6239,13a_3263,13a_3263,K13a3263,Fail,N/A,,
6240,13a_3264,13a_3264,K13a3264,Success,N/A,,1
6241,13a_3265,13a_3265,K13a3265,Fail,N/A,,
6242,13a_3266,13a_3266,K13a3266,Fail,N/A,,
6243,13a_3267,13a_3267,K13a3267,Fail,N/A,,
6244,13a_3268,13a_3268,K13a3268,Fail,N/A,,
6245,13a_3269,13a_3269,K13a3269,Success,N/A,,1
6246,13a_3270,13a_3270,K13a3270,Success,N/A,,1
6247,13a_3271,13a_3271,K13a3271,Success,N/A,,1
6248,13a_3272,13a_3272,K13a3272,Fail,N/A,,
6249,13a_3273,13a_3273,K13a3273,Fail,N/A,,
6250,13a_3274,13a_3274,K13a3274,Fail,N/A,,
6251,13a_3275,13a_3275,K13a3275,Fail,N/A,,
6252,13a_3276,13a_3276,K13a3276,Success,N/A,,1
6253,13a_3277,13a_3277,K13a3277,Fail,N/A,,
6254,13a_3278,13a_3278,K13a3278,Success,N/A,,1
6255,13a_3279,13a_3279,K13a3279,Fail,N/A,,
6256,13a_3280,13a_3280,K13a3280,Success,N/A,,1
6257,13a_3281,13a_3281,K13a3281,Fail,N/A,,
6258,13a_3282,13a_3282,K13a3282,Fail,N/A,,
6259,13a_3283,13a_3283,K13a3283,Fail,N/A,,
6260,13a_3284,13a_3284,K13a3284,Fail,N/A,,
6261,13a_3285,13a_3285,K13a3285,Fail,N/A,,
6262,13a_3286,13a_3286,K13a3286,Success,N/A,,1
6263,13a_3287,13a_3287,K13a3287,Success,N/A,,1
6264,13a_3288,13a_3288,K13a3288,Fail,N/A,,
6265,13a_3289,13a_3289,K13a3289,Fail,N/A,,
6266,13a_3290,13a_3290,K13a3290,Fail,N/A,,
6267,13a_3291,13a_3291,K13a3291,Fail,N/A,,
6268,13a_3292,13a_3292,K13a3292,Fail,N/A,,
6269,13a_3293,13a_3293,K13a3293,Success,N/A,,1
6270,13a_3294,13a_3294,K13a3294,Fail,N/A,,
6271,13a_3295,13a_3295,K13a3295,Success,N/A,,1
6272,13a_3296,13a_3296,K13a3296,Fail,N/A,,
6273,13a_3297,13a_3297,K13a3297,Fail,N/A,,
6274,13a_3298,13a_3298,K13a3298,Fail,N/A,,
6275,13a_3299,13a_3299,K13a3299,Success,N/A,,1
6276,13a_3300,13a_3300,K13a3300,Fail,N/A,,
6277,13a_3301,13a_3301,K13a3301,Fail,N/A,,
6278,13a_3302,13a_3302,K13a3302,Fail,N/A,,
6279,13a_3303,13a_3303,K13a3303,Fail,N/A,,
6280,13a_3304,13a_3304,K13a3304,Fail,N/A,,
6281,13a_3305,13a_3305,K13a3305,Success,N/A,,1
6282,13a_3306,13a_3306,K13a3306,Fail,N/A,,
6283,13a_3307,13a_3307,K13a3307,Fail,N/A,,
6284,13a_3308,13a_3308,K13a3308,Fail,N/A,,
6285,13a_3309,13a_3309,K13a3309,Fail,N/A,,
6286,13a_3310,13a_3310,K13a3310,Success,N/A,,1
6287,13a_3311,13a_3311,K13a3311,Success,N/A,,1
6288,13a_3312,13a_3312,K13a3312,Success,N/A,,1
6289,13a_3313,13a_3313,K13a3313,Fail,N/A,,
6290,13a_3314,13a_3314,K13a3314,Fail,N/A,,
6291,13a_3315,13a_3315,K13a3315,Fail,N/A,,
6292,13a_3316,13a_3316,K13a3316,Success,N/A,,1
6293,13a_3317,13a_3317,K13a3317,Success,N/A,,1
6294,13a_3318,13a_3318,K13a3318,Success,N/A,,1
6295,13a_3319,13a_3319,K13a3319,Success,N/A,,1
6296,13a_3320,13a_3320,K13a3320,Success,N/A,,1
6297,13a_3321,13a_3321,K13a3321,Success,N/A,,1
6298,13a_3322,13a_3322,K13a3322,Success,N/A,,1
6299,13a_3323,13a_3323,K13a3323,Fail,N/A,,
6300,13a_3324,13a_3324,K13a3324,Fail,N/A,,
6301,13a_3325,13a_3325,K13a3325,Success,N/A,,1
6302,13a_3326,13a_3326,K13a3326,Fail,N/A,,
6303,13a_3327,13a_3327,K13a3327,Fail,N/A,,
6304,13a_3328,13a_3328,K13a3328,Fail,N/A,,
6305,13a_3329,13a_3329,K13a3329,Fail,N/A,,
6306,13a_3330,13a_3330,K13a3330,Success,N/A,,1
6307,13a_3331,13a_3331,K13a3331,Success,N/A,,1
6308,13a_3332,13a_3332,K13a3332,Fail,N/A,,
6309,13a_3333,13a_3333,K13a3333,Fail,N/A,,
6310,13a_3334,13a_3334,K13a3334,Fail,N/A,,
6311,13a_3335,13a_3335,K13a3335,Success,N/A,,1
6312,13a_3336,13a_3336,K13a3336,Fail,N/A,,
6313,13a_3337,13a_3337,K13a3337,Fail,N/A,,
6314,13a_3338,13a_3338,K13a3338,Success,N/A,,1
6315,13a_3339,13a_3339,K13a3339,Fail,N/A,,
6316,13a_3340,13a_3340,K13a3340,Fail,N/A,,
6317,13a_3341,13a_3341,K13a3341,Fail,N/A,,
6318,13a_3342,13a_3342,K13a3342,Success,N/A,,1
6319,13a_3343,13a_3343,K13a3343,Fail,N/A,,
6320,13a_3344,13a_3344,K13a3344,Fail,N/A,,
6321,13a_3345,13a_3345,K13a3345,Success,N/A,,1
6322,13a_3346,13a_3346,K13a3346,Success,N/A,,1
6323,13a_3347,13a_3347,K13a3347,Success,N/A,,1
6324,13a_3348,13a_3348,K13a3348,Success,N/A,,1
6325,13a_3349,13a_3349,K13a3349,Fail,N/A,,
6326,13a_3350,13a_3350,K13a3350,Success,N/A,,1
6327,13a_3351,13a_3351,K13a3351,Fail,N/A,,
6328,13a_3352,13a_3352,K13a3352,Fail,N/A,,
6329,13a_3353,13a_3353,K13a3353,Fail,N/A,,
6330,13a_3354,13a_3354,K13a3354,Fail,N/A,,
6331,13a_3355,13a_3355,K13a3355,Fail,N/A,,
6332,13a_3356,13a_3356,K13a3356,Fail,N/A,,
6333,13a_3357,13a_3357,K13a3357,Success,N/A,,1
6334,13a_3358,13a_3358,K13a3358,Fail,N/A,,
6335,13a_3359,13a_3359,K13a3359,Success,N/A,,1
6336,13a_3360,13a_3360,K13a3360,Fail,N/A,,
6337,13a_3361,13a_3361,K13a3361,Fail,N/A,,
6338,13a_3362,13a_3362,K13a3362,Fail,N/A,,
6339,13a_3363,13a_3363,K13a3363,Success,N/A,,1
6340,13a_3364,13a_3364,K13a3364,Fail,N/A,,
6341,13a_3365,13a_3365,K13a3365,Fail,N/A,,
6342,13a_3366,13a_3366,K13a3366,Success,N/A,,1
6343,13a_3367,13a_3367,K13a3367,Fail,N/A,,
6344,13a_3368,13a_3368,K13a3368,Success,N/A,,1
6345,13a_3369,13a_3369,K13a3369,Fail,N/A,,
6346,13a_3370,13a_3370,K13a3370,Success,N/A,,1
6347,13a_3371,13a_3371,K13a3371,Fail,N/A,,
6348,13a_3372,13a_3372,K13a3372,Fail,N/A,,
6349,13a_3373,13a_3373,K13a3373,Fail,N/A,,
6350,13a_3374,13a_3374,K13a3374,Fail,N/A,,
6351,13a_3375,13a_3375,K13a3375,Fail,N/A,,
6352,13a_3376,13a_3376,K13a3376,Fail,N/A,,
6353,13a_3377,13a_3377,K13a3377,Fail,N/A,,
6354,13a_3378,13a_3378,K13a3378,Success,N/A,,1
6355,13a_3379,13a_3379,K13a3379,Fail,N/A,,
6356,13a_3380,13a_3380,K13a3380,Fail,N/A,,
6357,13a_3381,13a_3381,K13a3381,Success,N/A,,1
6358,13a_3382,13a_3382,K13a3382,Success,N/A,,1
6359,13a_3383,13a_3383,K13a3383,Fail,N/A,,
6360,13a_3384,13a_3384,K13a3384,Success,N/A,,1
6361,13a_3385,13a_3385,K13a3385,Success,N/A,,1
6362,13a_3386,13a_3386,K13a3386,Fail,N/A,,
6363,13a_3387,13a_3387,K13a3387,Fail,N/A,,
6364,13a_3388,13a_3388,K13a3388,Fail,N/A,,
6365,13a_3389,13a_3389,K13a3389,Success,N/A,,1
6366,13a_3390,13a_3390,K13a3390,Fail,N/A,,
6367,13a_3391,13a_3391,K13a3391,Success,N/A,,1
6368,13a_3392,13a_3392,K13a3392,Fail,N/A,,
6369,13a_3393,13a_3393,K13a3393,Fail,N/A,,
6370,13a_3394,13a_3394,K13a3394,Success,N/A,,1
6371,13a_3395,13a_3395,K13a3395,Fail,N/A,,
6372,13a_3396,13a_3396,K13a3396,Fail,N/A,,
6373,13a_3397,13a_3397,K13a3397,Fail,N/A,,
6374,13a_3398,13a_3398,K13a3398,Success,N/A,,1
6375,13a_3399,13a_3399,K13a3399,Fail,N/A,,
6376,13a_3400,13a_3400,K13a3400,Fail,N/A,,
6377,13a_3401,13a_3401,K13a3401,Fail,N/A,,
6378,13a_3402,13a_3402,K13a3402,Fail,N/A,,
6379,13a_3403,13a_3403,K13a3403,Fail,N/A,,
6380,13a_3404,13a_3404,K13a3404,Fail,N/A,,
6381,13a_3405,13a_3405,K13a3405,Fail,N/A,,
6382,13a_3406,13a_3406,K13a3406,Fail,N/A,,
6383,13a_3407,13a_3407,K13a3407,Success,N/A,,1
6384,13a_3408,13a_3408,K13a3408,Fail,N/A,,
6385,13a_3409,13a_3409,K13a3409,Fail,N/A,,
6386,13a_3410,13a_3410,K13a3410,Fail,N/A,,
6387,13a_3411,13a_3411,K13a3411,Success,N/A,,1
6388,13a_3412,13a_3412,K13a3412,Success,N/A,,1
6389,13a_3413,13a_3413,K13a3413,Fail,N/A,,
6390,13a_3414,13a_3414,K13a3414,Fail,N/A,,
6391,13a_3415,13a_3415,K13a3415,Fail,N/A,,
6392,13a_3416,13a_3416,K13a3416,Success,N/A,,1
6393,13a_3417,13a_3417,K13a3417,Fail,N/A,,
6394,13a_3418,13a_3418,K13a3418,Fail,N/A,,
6395,13a_3419,13a_3419,K13a3419,Fail,N/A,,
6396,13a_3420,13a_3420,K13a3420,Success,N/A,,1
6397,13a_3421,13a_3421,K13a3421,Success,N/A,,1
6398,13a_3422,13a_3422,K13a3422,Fail,N/A,,
6399,13a_3423,13a_3423,K13a3423,Success,N/A,,1
6400,13a_3424,13a_3424,K13a3424,Fail,N/A,,
6401,13a_3425,13a_3425,K13a3425,Fail,N/A,,
6402,13a_3426,13a_3426,K13a3426,Fail,N/A,,
6403,13a_3427,13a_3427,K13a3427,Success,N/A,,1
6404,13a_3428,13a_3428,K13a3428,Fail,N/A,,
6405,13a_3429,13a_3429,K13a3429,Success,N/A,,1
6406,13a_3430,13a_3430,K13a3430,Success,N/A,,1
6407,13a_3431,13a_3431,K13a3431,Success,N/A,,1
6408,13a_3432,13a_3432,K13a3432,Success,N/A,,1
6409,13a_3433,13a_3433,K13a3433,Success,N/A,,1
6410,13a_3434,13a_3434,K13a3434,Success,N/A,,1
6411,13a_3435,13a_3435,K13a3435,Fail,N/A,,
6412,13a_3436,13a_3436,K13a3436,Fail,N/A,,
6413,13a_3437,13a_3437,K13a3437,Success,N/A,,1
6414,13a_3438,13a_3438,K13a3438,Fail,N/A,,
6415,13a_3439,13a_3439,K13a3439,Success,N/A,,1
6416,13a_3440,13a_3440,K13a3440,Success,N/A,,1
6417,13a_3441,13a_3441,K13a3441,Fail,N/A,,
6418,13a_3442,13a_3442,K13a3442,Fail,N/A,,
6419,13a_3443,13a_3443,K13a3443,Success,N/A,,1
6420,13a_3444,13a_3444,K13a3444,Fail,N/A,,
6421,13a_3445,13a_3445,K13a3445,Fail,N/A,,
6422,13a_3446,13a_3446,K13a3446,Fail,N/A,,
6423,13a_3447,13a_3447,K13a3447,Success,N/A,,1
6424,13a_3448,13a_3448,K13a3448,Success,N/A,,1
6425,13a_3449,13a_3449,K13a3449,Fail,N/A,,
6426,13a_3450,13a_3450,K13a3450,Success,N/A,,1
6427,13a_3451,13a_3451,K13a3451,Success,N/A,,1
6428,13a_3452,13a_3452,K13a3452,Success,N/A,,1
6429,13a_3453,13a_3453,K13a3453,Success,N/A,,1
6430,13a_3454,13a_3454,K13a3454,Fail,N/A,,
6431,13a_3455,13a_3455,K13a3455,Fail,N/A,,
6432,13a_3456,13a_3456,K13a3456,Success,N/A,,1
6433,13a_3457,13a_3457,K13a3457,Fail,N/A,,
6434,13a_3458,13a_3458,K13a3458,Fail,N/A,,
6435,13a_3459,13a_3459,K13a3459,Fail,N/A,,
6436,13a_3460,13a_3460,K13a3460,Fail,N/A,,
6437,13a_3461,13a_3461,K13a3461,Fail,N/A,,
6438,13a_3462,13a_3462,K13a3462,Fail,N/A,,
6439,13a_3463,13a_3463,K13a3463,Fail,N/A,,
6440,13a_3464,13a_3464,K13a3464,Success,N/A,,1
6441,13a_3465,13a_3465,K13a3465,Fail,N/A,,
6442,13a_3466,13a_3466,K13a3466,Fail,N/A,,
6443,13a_3467,13a_3467,K13a3467,Fail,N/A,,
6444,13a_3468,13a_3468,K13a3468,Fail,N/A,,
6445,13a_3469,13a_3469,K13a3469,Success,N/A,,1
6446,13a_3470,13a_3470,K13a3470,Success,N/A,,1
6447,13a_3471,13a_3471,K13a3471,Success,N/A,,1
6448,13a_3472,13a_3472,K13a3472,Fail,N/A,,
6449,13a_3473,13a_3473,K13a3473,Success,N/A,,1
6450,13a_3474,13a_3474,K13a3474,Fail,N/A,,
6451,13a_3475,13a_3475,K13a3475,Fail,N/A,,
6452,13a_3476,13a_3476,K13a3476,Fail,N/A,,
6453,13a_3477,13a_3477,K13a3477,Fail,N/A,,
6454,13a_3478,13a_3478,K13a3478,Fail,N/A,,
6455,13a_3479,13a_3479,K13a3479,Fail,N/A,,
6456,13a_3480,13a_3480,K13a3480,Success,N/A,,1
6457,13a_3481,13a_3481,K13a3481,Success,N/A,,1
6458,13a_3482,13a_3482,K13a3482,Fail,N/A,,
6459,13a_3483,13a_3483,K13a3483,Success,N/A,,1
6460,13a_3484,13a_3484,K13a3484,Success,N/A,,1
6461,13a_3485,13a_3485,K13a3485,Fail,N/A,,
6462,13a_3486,13a_3486,K13a3486,Fail,N/A,,
6463,13a_3487,13a_3487,K13a3487,Fail,N/A,,
6464,13a_3488,13a_3488,K13a3488,Success,N/A,,1
6465,13a_3489,13a_3489,K13a3489,Fail,N/A,,
6466,13a_3490,13a_3490,K13a3490,Fail,N/A,,
6467,13a_3491,13a_3491,K13a3491,Fail,N/A,,
6468,13a_3492,13a_3492,K13a3492,Fail,N/A,,
6469,13a_3493,13a_3493,K13a3493,Fail,N/A,,
6470,13a_3494,13a_3494,K13a3494,Fail,N/A,,
6471,13a_3495,13a_3495,K13a3495,Fail,N/A,,
6472,13a_3496,13a_3496,K13a3496,Success,N/A,,1
6473,13a_3497,13a_3497,K13a3497,Fail,N/A,,
6474,13a_3498,13a_3498,K13a3498,Success,N/A,,1
6475,13a_3499,13a_3499,K13a3499,Success,N/A,,1
6476,13a_3500,13a_3500,K13a3500,Fail,N/A,,
6477,13a_3501,13a_3501,K13a3501,Fail,N/A,,
6478,13a_3502,13a_3502,K13a3502,Fail,N/A,,
6479,13a_3503,13a_3503,K13a3503,Success,N/A,,1
6480,13a_3504,13a_3504,K13a3504,Fail,N/A,,
6481,13a_3505,13a_3505,K13a3505,Fail,N/A,,
6482,13a_3506,13a_3506,K13a3506,Fail,N/A,,
6483,13a_3507,13a_3507,K13a3507,Success,N/A,,1
6484,13a_3508,13a_3508,K13a3508,Fail,N/A,,
6485,13a_3509,13a_3509,K13a3509,Fail,N/A,,
6486,13a_3510,13a_3510,K13a3510,Fail,N/A,,
6487,13a_3511,13a_3511,K13a3511,Fail,N/A,,
6488,13a_3512,13a_3512,K13a3512,Fail,N/A,,
6489,13a_3513,13a_3513,K13a3513,Success,N/A,,1
6490,13a_3514,13a_3514,K13a3514,Fail,N/A,,
6491,13a_3515,13a_3515,K13a3515,Fail,N/A,,
6492,13a_3516,13a_3516,K13a3516,Fail,N/A,,
6493,13a_3517,13a_3517,K13a3517,Fail,N/A,,
6494,13a_3518,13a_3518,K13a3518,Fail,N/A,,
6495,13a_3519,13a_3519,K13a3519,Success,N/A,,1
6496,13a_3520,13a_3520,K13a3520,Fail,N/A,,
6497,13a_3521,13a_3521,K13a3521,Fail,N/A,,
6498,13a_3522,13a_3522,K13a3522,Fail,N/A,,
6499,13a_3523,13a_3523,K13a3523,Success,N/A,,1
6500,13a_3524,13a_3524,K13a3524,Fail,N/A,,
6501,13a_3525,13a_3525,K13a3525,Success,N/A,,1
6502,13a_3526,13a_3526,K13a3526,Success,N/A,,1
6503,13a_3527,13a_3527,K13a3527,Success,N/A,,1
6504,13a_3528,13a_3528,K13a3528,Fail,N/A,,
6505,13a_3529,13a_3529,K13a3529,Fail,N/A,,
6506,13a_3530,13a_3530,K13a3530,Fail,N/A,,
6507,13a_3531,13a_3531,K13a3531,Fail,N/A,,
6508,13a_3532,13a_3532,K13a3532,Success,N/A,,1
6509,13a_3533,13a_3533,K13a3533,Fail,N/A,,
6510,13a_3534,13a_3534,K13a3534,Fail,N/A,,
6511,13a_3535,13a_3535,K13a3535,Fail,N/A,,
6512,13a_3536,13a_3536,K13a3536,Fail,N/A,,
6513,13a_3537,13a_3537,K13a3537,Fail,N/A,,
6514,13a_3538,13a_3538,K13a3538,Fail,N/A,,
6515,13a_3539,13a_3539,K13a3539,Success,N/A,,1
6516,13a_3540,13a_3540,K13a3540,Success,N/A,,1
6517,13a_3541,13a_3541,K13a3541,Success,N/A,,1
6518,13a_3542,13a_3542,K13a3542,Fail,N/A,,
6519,13a_3543,13a_3543,K13a3543,Fail,N/A,,
6520,13a_3544,13a_3544,K13a3544,Fail,N/A,,
6521,13a_3545,13a_3545,K13a3545,Success,N/A,,1
6522,13a_3546,13a_3546,K13a3546,Fail,N/A,,
6523,13a_3547,13a_3547,K13a3547,Fail,N/A,,
6524,13a_3548,13a_3548,K13a3548,Success,N/A,,1
6525,13a_3549,13a_3549,K13a3549,Success,N/A,,1
6526,13a_3550,13a_3550,K13a3550,Fail,N/A,,
6527,13a_3551,13a_3551,K13a3551,Fail,N/A,,
6528,13a_3552,13a_3552,K13a3552,Fail,N/A,,
6529,13a_3553,13a_3553,K13a3553,Fail,N/A,,
6530,13a_3554,13a_3554,K13a3554,Fail,N/A,,
6531,13a_3555,13a_3555,K13a3555,Success,N/A,,1
6532,13a_3556,13a_3556,K13a3556,Fail,N/A,,
6533,13a_3557,13a_3557,K13a3557,Fail,N/A,,
6534,13a_3558,13a_3558,K13a3558,Fail,N/A,,
6535,13a_3559,13a_3559,K13a3559,Fail,N/A,,
6536,13a_3560,13a_3560,K13a3560,Success,N/A,,1
6537,13a_3561,13a_3561,K13a3561,Success,N/A,,1
6538,13a_3562,13a_3562,K13a3562,Success,N/A,,1
6539,13a_3563,13a_3563,K13a3563,Fail,N/A,,
6540,13a_3564,13a_3564,K13a3564,Fail,N/A,,
6541,13a_3565,13a_3565,K13a3565,Success,N/A,,1
6542,13a_3566,13a_3566,K13a3566,Fail,N/A,,
6543,13a_3567,13a_3567,K13a3567,Fail,N/A,,
6544,13a_3568,13a_3568,K13a3568,Fail,N/A,,
6545,13a_3569,13a_3569,K13a3569,Success,N/A,,1
6546,13a_3570,13a_3570,K13a3570,Fail,N/A,,
6547,13a_3571,13a_3571,K13a3571,Fail,N/A,,
6548,13a_3572,13a_3572,K13a3572,Fail,N/A,,
6549,13a_3573,13a_3573,K13a3573,Fail,N/A,,
6550,13a_3574,13a_3574,K13a3574,Success,N/A,,1
6551,13a_3575,13a_3575,K13a3575,Success,N/A,,1
6552,13a_3576,13a_3576,K13a3576,Success,N/A,,1
6553,13a_3577,13a_3577,K13a3577,Fail,N/A,,
6554,13a_3578,13a_3578,K13a3578,Fail,N/A,,
6555,13a_3579,13a_3579,K13a3579,Fail,N/A,,
6556,13a_3580,13a_3580,K13a3580,Success,N/A,,1
6557,13a_3581,13a_3581,K13a3581,Fail,N/A,,
6558,13a_3582,13a_3582,K13a3582,Fail,N/A,,
6559,13a_3583,13a_3583,K13a3583,Fail,N/A,,
6560,13a_3584,13a_3584,K13a3584,Success,N/A,,1
6561,13a_3585,13a_3585,K13a3585,Fail,N/A,,
6562,13a_3586,13a_3586,K13a3586,Fail,N/A,,
6563,13a_3587,13a_3587,K13a3587,Success,N/A,,1
6564,13a_3588,13a_3588,K13a3588,Fail,N/A,,
6565,13a_3589,13a_3589,K13a3589,Fail,N/A,,
6566,13a_3590,13a_3590,K13a3590,Fail,N/A,,
6567,13a_3591,13a_3591,K13a3591,Fail,N/A,,
6568,13a_3592,13a_3592,K13a3592,Fail,N/A,,
6569,13a_3593,13a_3593,K13a3593,Success,N/A,,1
6570,13a_3594,13a_3594,K13a3594,Fail,N/A,,
6571,13a_3595,13a_3595,K13a3595,Fail,N/A,,
6572,13a_3596,13a_3596,K13a3596,Fail,N/A,,
6573,13a_3597,13a_3597,K13a3597,Fail,N/A,,
6574,13a_3598,13a_3598,K13a3598,Fail,N/A,,
6575,13a_3599,13a_3599,K13a3599,Success,N/A,,1
6576,13a_3600,13a_3600,K13a3600,Fail,N/A,,
6577,13a_3601,13a_3601,K13a3601,Fail,N/A,,
6578,13a_3602,13a_3602,K13a3602,Fail,N/A,,
6579,13a_3603,13a_3603,K13a3603,Success,N/A,,1
6580,13a_3604,13a_3604,K13a3604,Fail,N/A,,
6581,13a_3605,13a_3605,K13a3605,Fail,N/A,,
6582,13a_3606,13a_3606,K13a3606,Success,N/A,,1
